auc,graph_id,graph_type,method,remove_ratio_gcc_le_0_1,remove_ratio_gcc_le_0_2,remove_ratio_gcc_le_0_5,split
0.2894660382231405,synthetic_test_013,ws,M7 dynamic community size / pair,0.5,0.3352272727272727,0.22727272727272727,synthetic_test
0.30173360020661155,synthetic_test_013,ws,M8 dynamic community bridge-degree,0.4744318181818182,0.3409090909090909,0.2471590909090909,synthetic_test
0.20793399375374733,synthetic_test_014,ws,Oracle strategy selector,0.3005181347150259,0.2556131260794473,0.19689119170984457,synthetic_test
0.6813158295077273,synthetic_test_014,ws,M2 dynamic degree product,0.7012089810017271,0.687392055267703,0.6735751295336787,synthetic_test
0.22761237438141518,synthetic_test_014,ws,M4 dynamic community internal / pair,0.3005181347150259,0.22452504317789293,0.21243523316062177,synthetic_test
0.20793399375374733,synthetic_test_014,ws,M5 dynamic edge betweenness,0.3005181347150259,0.2556131260794473,0.19689119170984457,synthetic_test
0.22002380377101846,synthetic_test_014,ws,M7 dynamic community size / pair,0.2918825561312608,0.22107081174438686,0.20207253886010362,synthetic_test
0.23494143019499406,synthetic_test_014,ws,M8 dynamic community bridge-degree,0.2987910189982729,0.2452504317789292,0.21243523316062177,synthetic_test
0.23245239257812497,synthetic_test_015,ws,Oracle strategy selector,0.3606770833333333,0.26171875,0.21223958333333334,synthetic_test
0.7635599772135416,synthetic_test_015,ws,M2 dynamic degree product,0.7825520833333334,0.7643229166666666,0.7552083333333334,synthetic_test
0.2041592068142361,synthetic_test_015,ws,M4 dynamic community internal / pair,0.3138020833333333,0.23046875,0.16276041666666666,synthetic_test
0.23245239257812497,synthetic_test_015,ws,M5 dynamic edge betweenness,0.3606770833333333,0.26171875,0.21223958333333334,synthetic_test
0.20991685655381945,synthetic_test_015,ws,M7 dynamic community size / pair,0.3125,0.2421875,0.15755208333333334,synthetic_test
0.2150844997829861,synthetic_test_015,ws,M8 dynamic community bridge-degree,0.3268229166666667,0.24348958333333334,0.17057291666666666,synthetic_test
0.4397997835497836,synthetic_test_016,sbm,Oracle strategy selector,0.6444805194805194,0.5925324675324676,0.4659090909090909,synthetic_test
0.7327073070607553,synthetic_test_016,sbm,M2 dynamic degree product,0.75,0.7337662337662337,0.7224025974025974,synthetic_test
0.43677694432004777,synthetic_test_016,sbm,M4 dynamic community internal / pair,0.6233766233766234,0.5454545454545454,0.413961038961039,synthetic_test
0.4397997835497836,synthetic_test_016,sbm,M5 dynamic edge betweenness,0.6444805194805194,0.5925324675324676,0.4659090909090909,synthetic_test
0.45331859232721305,synthetic_test_016,sbm,M7 dynamic community size / pair,0.6006493506493507,0.5665584415584416,0.4301948051948052,synthetic_test
0.5083641215106732,synthetic_test_016,sbm,M8 dynamic community bridge-degree,0.6314935064935064,0.5892857142857143,0.45292207792207795,synthetic_test
0.21863656755985153,synthetic_test_017,sbm,Oracle strategy selector,0.5773889636608345,0.2072678331090175,0.1601615074024226,synthetic_test
0.7443717117337575,synthetic_test_017,sbm,M2 dynamic degree product,0.7537012113055181,0.7483176312247645,0.7402422611036339,synthetic_test
0.23039615536250801,synthetic_test_017,sbm,M4 dynamic community internal / pair,0.5248990578734859,0.34858681022880217,0.16285329744279947,synthetic_test
0.21863656755985153,synthetic_test_017,sbm,M5 dynamic edge betweenness,0.5773889636608345,0.2072678331090175,0.1601615074024226,synthetic_test
0.22951248691490952,synthetic_test_017,sbm,M7 dynamic community size / pair,0.5154777927321669,0.30551816958277256,0.16285329744279947,synthetic_test
0.2371460228122409,synthetic_test_017,sbm,M8 dynamic community bridge-degree,0.4993270524899058,0.3566621803499327,0.1641991924629879,synthetic_test
